Transaction_ID,Transaction_Date,Product_ID,Product_Name,Category,Sub_Category,Product_Type,Region,Quantity_Sold,Unit_Price,Discount,Cost_per_Unit,Total_Sales,Profit,Inventory_Stock,Inventory_Days,Seasonality_Tag,Store_ID
T00194,2024-10-25,P8420,News Laptops,Electronics,Laptops,Standard,West,10,406.69,38.18,243.39,3685.1,1251.2,89,111,Winter,S830
T00195,2025-04-13,P9197,Message Smartphones,Electronics,Smartphones,Premium,North,3,440.99,70.33,247.34,1111.98,369.96,98,95,Summer,S919
T00196,2025-04-22,P4211,Option Accessories,Electronics,Accessories,Budget,North,8,169.09,17.17,110.63,1215.36,330.32,65,137,Winter,S234
T00197,2024-12-25,P8971,Someone Appliances,Home,Appliances,Premium,South,9,269.35,5.92,176.04,2370.87,786.51,88,138,Winter,S362
T00198,2024-05-05,P3983,Usually Accessories,Electronics,Accessories,Budget,North,3,317.01,47.42,210.83,808.77,176.28,23,73,Autumn,S600
T00199,2024-05-20,P1251,Miss Women,Clothing,Women,Premium,North,10,175.24,3.48,102.52,1717.6,692.4,24,119,Autumn,S233
T00200,2024-09-08,P8027,Forget Outdoor,Sports,Outdoor,Premium,North,5,198.29,15.18,117.59,915.55,327.6,63,6,Winter,S137
T00201,2025-03-26,P1021,Manage Kids,Clothing,Kids,Standard,West,10,172.38,4.23,109.21,1681.5,589.4,91,136,Winter,S897
T00202,2024-05-24,P8055,Table Men,Clothing,Men,Standard,West,8,127.67,8.92,86.62,950.0,257.04,52,77,Spring,S981
T00203,2025-03-20,P1149,Type Decor,Home,Decor,Premium,East,7,430.0,76.3,312.92,2475.9,285.46,68,13,Autumn,S235
T00204,2025-03-16,P7571,Just Fitness,Sports,Fitness,Budget,South,4,410.51,43.04,247.5,1469.88,479.88,68,130,Winter,S455
T00205,2024-07-17,P7944,Official Accessories,Electronics,Accessories,Budget,South,5,80.62,4.16,62.33,382.3,70.65,87,76,Summer,S350
T00206,2025-01-05,P4504,Because Smartphones,Electronics,Smartphones,Standard,North,8,16.46,1.9,9.46,116.48,40.8,90,77,Summer,S729
T00207,2025-03-26,P5209,Share Team Sports,Sports,Team Sports,Premium,East,10,343.75,21.27,185.12,3224.8,1373.6,53,79,Winter,S629
T00208,2024-06-24,P7605,Administration Kids,Clothing,Kids,Standard,West,2,36.77,0.17,24.47,73.2,24.26,100,43,Autumn,S907
T00209,2024-10-08,P4747,Resource Men,Clothing,Men,Standard,North,2,440.8,43.75,320.77,794.1,152.56,92,158,Autumn,S650
T00210,2024-10-14,P6707,Four Laptops,Electronics,Laptops,Premium,West,10,80.33,3.12,60.15,772.1,170.6,16,170,Autumn,S545
T00211,2024-05-06,P8740,Different Outdoor,Sports,Outdoor,Premium,North,5,97.99,8.98,56.14,445.05,164.35,6,147,Summer,S629
T00212,2024-05-10,P5255,Series Decor,Home,Decor,Premium,South,1,408.55,36.6,317.87,371.95,54.08,59,18,Spring,S602
T00213,2025-02-22,P9326,Able Appliances,Home,Appliances,Standard,East,9,26.26,3.79,17.47,202.23,45.0,31,89,Autumn,S793
T00214,2025-03-20,P6765,Republican Women,Clothing,Women,Standard,South,10,211.95,29.6,131.23,1823.5,511.2,85,45,Winter,S956
T00215,2024-11-26,P6374,Population Accessories,Electronics,Accessories,Budget,West,10,242.03,42.37,136.38,1996.6,632.8,89,19,Spring,S116
T00216,2024-06-11,P8506,Cut Outdoor,Sports,Outdoor,Premium,South,1,238.4,23.49,126.13,214.91,88.78,0,53,Autumn,S403
T00217,2024-06-20,P7688,Political Fitness,Sports,Fitness,Budget,West,5,124.64,8.31,92.06,581.65,121.35,60,156,Summer,S535
T00218,2025-01-12,P3512,Decide Decor,Home,Decor,Budget,South,3,393.87,41.7,211.62,1056.51,421.65,7,21,Spring,S647
T00219,2025-04-09,P6806,Five Men,Clothing,Men,Standard,West,1,52.76,7.78,36.33,44.98,8.65,81,46,Spring,S153
T00220,2024-08-21,P8771,Risk Women,Clothing,Women,Standard,South,7,491.89,90.65,304.66,2808.68,676.06,24,99,Autumn,S397
T00221,2024-07-14,P4347,Black Smartphones,Electronics,Smartphones,Premium,North,8,429.87,45.0,219.24,3078.96,1325.04,72,163,Autumn,S101
T00222,2024-11-05,P3478,Too Team Sports,Sports,Team Sports,Budget,North,9,119.02,19.01,62.84,900.09,334.53,87,14,Winter,S906
T00223,2025-04-28,P2202,Industry Men,Clothing,Men,Premium,North,1,451.85,23.26,234.14,428.59,194.45,18,170,Autumn,S852
T00224,2025-01-03,P1661,Beat Laptops,Electronics,Laptops,Budget,South,5,373.02,2.0,200.48,1855.1,852.7,6,162,Autumn,S520
T00225,2024-05-13,P5669,Face Men,Clothing,Men,Budget,South,5,209.66,41.49,164.81,840.85,16.8,94,35,Autumn,S946
T00226,2025-04-24,P2377,Local Appliances,Home,Appliances,Premium,South,5,458.72,39.95,357.16,2093.85,308.05,5,9,Summer,S105
T00227,2025-03-11,P2736,Structure Fitness,Sports,Fitness,Budget,East,4,84.63,14.4,49.75,280.92,81.92,13,56,Winter,S616
T00228,2024-06-18,P5835,Training Furniture,Home,Furniture,Premium,West,10,272.46,34.1,144.95,2383.6,934.1,20,1,Spring,S155
T00229,2024-08-12,P4676,Cell Appliances,Home,Appliances,Standard,West,10,290.56,17.1,193.61,2734.6,798.5,19,107,Winter,S404
T00230,2025-01-13,P3235,Near Fitness,Sports,Fitness,Standard,South,3,238.38,6.53,155.13,695.55,230.16,23,77,Autumn,S307
T00231,2025-03-18,P5942,Rather Accessories,Electronics,Accessories,Budget,West,8,347.4,49.29,220.96,2384.88,617.2,5,8,Spring,S590
T00232,2025-01-10,P5662,Hand Smartphones,Electronics,Smartphones,Standard,North,10,232.64,40.56,177.47,1920.8,146.1,39,39,Winter,S253
T00233,2024-06-18,P1010,Try Team Sports,Sports,Team Sports,Premium,North,1,353.94,64.82,193.66,289.12,95.46,40,148,Autumn,S505
T00234,2024-07-03,P2917,Family Decor,Home,Decor,Budget,North,4,50.85,2.98,32.74,191.48,60.52,39,132,Winter,S267
T00235,2025-03-31,P4360,After Laptops,Electronics,Laptops,Budget,North,5,487.74,29.57,384.44,2290.85,368.65,7,102,Autumn,S192
T00236,2024-05-21,P2508,Amount Outdoor,Sports,Outdoor,Budget,South,8,51.4,5.75,33.97,365.2,93.44,92,102,Winter,S137
T00237,2024-07-23,P1388,Responsibility Furniture,Home,Furniture,Budget,West,4,336.86,16.38,268.75,1281.92,206.92,51,41,Summer,S479
T00238,2024-08-13,P6062,Open Smartphones,Electronics,Smartphones,Premium,West,9,470.64,47.79,348.22,3805.65,671.67,67,96,Summer,S440
T00239,2024-09-04,P1697,Your Laptops,Electronics,Laptops,Premium,North,4,261.41,4.51,163.68,1027.6,372.88,37,38,Summer,S865
T00240,2024-09-24,P6085,Writer Laptops,Electronics,Laptops,Budget,West,1,470.74,32.7,237.8,438.04,200.24,10,152,Spring,S310
T00241,2024-12-11,P8923,Where Men,Clothing,Men,Premium,North,4,397.82,62.26,257.82,1342.24,310.96,71,60,Winter,S756
T00242,2025-03-30,P5963,And Kids,Clothing,Kids,Premium,West,1,119.45,15.41,86.24,104.04,17.8,94,119,Summer,S625
T00243,2025-03-29,P5842,So Furniture,Home,Furniture,Standard,West,2,62.67,8.87,49.2,107.6,9.2,51,116,Spring,S983
T00244,2025-02-01,P4921,Political Accessories,Electronics,Accessories,Standard,West,1,298.1,26.39,181.99,271.71,89.72,52,141,Winter,S804
T00245,2025-01-14,P3552,Miss Appliances,Home,Appliances,Premium,North,8,453.35,17.06,308.68,3490.32,1020.88,52,103,Spring,S151
T00246,2025-02-05,P4227,Quickly Decor,Home,Decor,Budget,West,5,287.93,45.83,160.99,1210.5,405.55,19,7,Winter,S752
T00247,2025-04-20,P8195,Low Laptops,Electronics,Laptops,Standard,East,9,309.43,61.86,215.21,2228.13,291.24,84,118,Spring,S404
T00248,2025-01-08,P1481,Learn Fitness,Sports,Fitness,Premium,North,6,99.07,12.41,56.98,519.96,178.08,93,102,Summer,S195
T00249,2024-09-26,P6103,Try Men,Clothing,Men,Standard,West,3,474.83,88.17,377.04,1159.98,28.86,39,38,Summer,S123
T00250,2024-11-29,P9080,Could Laptops,Electronics,Laptops,Standard,South,10,315.84,16.33,206.62,2995.1,928.9,4,39,Winter,S893
T00251,2024-07-24,P9827,How Laptops,Electronics,Laptops,Budget,West,3,497.82,73.29,350.13,1273.59,223.2,91,13,Winter,S403
T00252,2024-12-19,P5617,Film Decor,Home,Decor,Standard,South,3,425.82,1.38,322.1,1273.32,307.02,66,129,Autumn,S181
T00253,2024-05-08,P1405,Certainly Fitness,Sports,Fitness,Budget,South,8,283.42,49.16,145.77,1874.08,707.92,67,152,Spring,S716
T00254,2024-07-02,P2989,Experience Smartphones,Electronics,Smartphones,Budget,North,3,357.42,39.31,195.32,954.33,368.37,27,13,Summer,S221
T00255,2024-09-11,P2756,Green Kids,Clothing,Kids,Standard,South,10,12.26,2.09,6.66,101.7,35.1,9,1,Summer,S553
T00256,2025-03-07,P9945,Hold Laptops,Electronics,Laptops,Standard,West,5,25.93,4.04,15.96,109.45,29.65,98,125,Winter,S575
T00257,2025-02-08,P6170,Better Furniture,Home,Furniture,Standard,North,3,250.44,39.82,194.97,631.86,46.95,37,54,Spring,S499
T00258,2024-09-13,P6226,State Fitness,Sports,Fitness,Premium,West,10,10.65,0.48,7.65,101.7,25.2,96,162,Autumn,S359
T00259,2024-12-31,P7835,Also Laptops,Electronics,Laptops,Budget,West,1,475.57,29.78,364.99,445.79,80.8,66,157,Spring,S401
T00260,2024-05-21,P7425,Expect Kids,Clothing,Kids,Premium,North,1,415.83,70.72,328.16,345.11,16.95,95,17,Spring,S681
T00261,2024-07-07,P3831,Citizen Furniture,Home,Furniture,Premium,East,6,282.73,37.13,177.86,1473.6,406.44,42,154,Autumn,S799
T00262,2024-12-17,P3543,Figure Appliances,Home,Appliances,Standard,West,9,145.15,4.02,106.99,1270.17,307.26,49,161,Autumn,S470
T00263,2024-09-22,P8487,Indicate Outdoor,Sports,Outdoor,Budget,North,9,14.55,1.67,8.55,115.92,38.97,81,48,Summer,S863
T00264,2024-12-04,P3422,Carry Kids,Clothing,Kids,Standard,East,7,230.33,10.35,158.38,1539.86,431.2,17,150,Autumn,S792
T00265,2024-08-26,P6120,Building Laptops,Electronics,Laptops,Premium,South,9,87.07,10.61,59.11,688.14,156.15,26,48,Autumn,S196
T00266,2024-11-06,P7136,Side Women,Clothing,Women,Standard,East,8,39.6,5.76,31.0,270.72,22.72,39,7,Autumn,S753
T00267,2024-08-06,P8153,World Men,Clothing,Men,Standard,East,1,70.56,0.2,48.83,70.36,21.53,77,18,Winter,S432
T00268,2024-05-23,P2138,Foot Accessories,Electronics,Accessories,Budget,North,3,160.55,26.96,88.61,400.77,134.94,63,158,Autumn,S814
T00269,2024-07-13,P5360,Tough Decor,Home,Decor,Premium,East,9,355.42,14.47,215.65,3068.55,1127.7,96,32,Summer,S768
T00270,2024-11-24,P5654,Shoulder Decor,Home,Decor,Budget,South,7,353.9,47.26,219.43,2146.48,610.47,12,79,Winter,S381
T00271,2024-06-01,P8508,Five Men,Clothing,Men,Standard,North,4,348.07,15.32,255.45,1331.0,309.2,34,171,Winter,S963
T00272,2024-10-08,P7330,Thing Laptops,Electronics,Laptops,Standard,East,8,386.91,76.12,275.12,2486.32,285.36,47,132,Autumn,S906
T00273,2024-09-09,P8265,Firm Fitness,Sports,Fitness,Budget,South,1,423.78,58.46,257.81,365.32,107.51,47,122,Autumn,S633
T00274,2024-10-13,P9900,Boy Appliances,Home,Appliances,Standard,North,3,44.42,2.38,32.07,126.12,29.91,51,28,Autumn,S992
T00275,2024-06-12,P3855,Option Women,Clothing,Women,Budget,East,9,351.52,21.25,208.08,2972.43,1099.71,92,59,Spring,S357
T00276,2025-04-22,P7357,Medical Decor,Home,Decor,Budget,North,7,480.03,68.18,284.04,2882.95,894.67,39,39,Spring,S259
T00277,2024-11-05,P4829,Green Furniture,Home,Furniture,Budget,West,7,317.14,28.46,181.62,2020.76,749.42,22,60,Spring,S963
T00278,2025-03-27,P9318,Success Laptops,Electronics,Laptops,Premium,East,9,174.14,17.68,121.79,1408.14,312.03,59,77,Autumn,S749
T00279,2025-03-16,P7115,Gun Outdoor,Sports,Outdoor,Premium,South,9,435.08,47.0,347.05,3492.72,369.27,90,145,Winter,S962
T00280,2024-06-22,P1530,Measure Men,Clothing,Men,Premium,South,1,458.23,80.36,366.57,377.87,11.3,24,38,Autumn,S571
T00281,2024-06-19,P2269,Scene Decor,Home,Decor,Budget,West,6,82.65,11.89,66.04,424.56,28.32,1,78,Summer,S547
T00282,2024-11-14,P6919,Last Fitness,Sports,Fitness,Budget,West,2,473.62,39.92,241.37,867.4,384.66,35,31,Spring,S498
T00283,2024-05-19,P7871,Five Kids,Clothing,Kids,Premium,West,1,179.58,35.08,112.7,144.5,31.8,10,78,Summer,S870
T00284,2024-09-12,P9093,Simple Accessories,Electronics,Accessories,Premium,West,5,177.59,28.64,136.44,744.75,62.55,19,60,Autumn,S329
T00285,2025-01-26,P9914,Wall Laptops,Electronics,Laptops,Standard,East,9,200.92,3.61,139.05,1775.79,524.34,43,6,Spring,S586
T00286,2024-07-04,P1266,Wide Decor,Home,Decor,Budget,South,5,315.42,11.11,222.43,1521.55,409.4,28,33,Winter,S499
T00287,2024-07-08,P5305,Produce Smartphones,Electronics,Smartphones,Premium,North,10,39.57,5.12,26.57,344.5,78.8,79,94,Autumn,S478
T00288,2024-12-10,P4654,How Decor,Home,Decor,Budget,South,1,153.89,23.32,81.71,130.57,48.86,97,179,Autumn,S866
T00289,2025-03-14,P3141,Purpose Accessories,Electronics,Accessories,Budget,West,7,382.57,2.8,210.46,2658.39,1185.17,18,11,Summer,S602
T00290,2024-06-07,P6657,Attorney Furniture,Home,Furniture,Premium,West,5,288.06,21.05,215.56,1335.05,257.25,63,107,Spring,S164
T00291,2025-03-14,P3905,Become Fitness,Sports,Fitness,Standard,South,6,180.72,4.68,137.31,1056.24,232.38,60,2,Autumn,S371
T00292,2024-07-20,P2137,So Team Sports,Sports,Team Sports,Standard,East,1,128.26,1.93,101.4,126.33,24.93,60,95,Autumn,S511
T00293,2024-07-29,P9015,Ask Furniture,Home,Furniture,Standard,North,9,454.57,32.06,334.7,3802.59,790.29,66,114,Spring,S849
T00294,2024-10-01,P6695,Across Team Sports,Sports,Team Sports,Budget,West,5,381.49,59.28,194.8,1611.05,637.05,57,17,Autumn,S617
T00295,2024-06-12,P1294,Indeed Men,Clothing,Men,Premium,East,3,31.26,5.41,24.23,77.55,4.86,32,72,Winter,S481
T00296,2024-12-07,P9397,Natural Team Sports,Sports,Team Sports,Budget,North,6,227.75,20.53,167.56,1243.32,237.96,7,29,Autumn,S466
T00297,2024-08-25,P4902,List Outdoor,Sports,Outdoor,Premium,East,7,405.36,75.94,233.82,2305.94,669.2,0,95,Autumn,S878
T00298,2025-04-27,P5947,Middle Fitness,Sports,Fitness,Standard,East,2,193.53,8.9,125.68,369.26,117.9,87,12,Spring,S850
T00299,2025-03-07,P8394,Pattern Team Sports,Sports,Team Sports,Standard,South,1,346.05,28.91,194.64,317.14,122.5,6,170,Winter,S116
T00300,2025-02-06,P1089,Respond Kids,Clothing,Kids,Premium,East,2,249.29,45.39,144.8,407.8,118.2,45,43,Autumn,S261
T00301,2024-07-28,P3441,Land Smartphones,Electronics,Smartphones,Premium,North,8,101.28,18.82,65.69,659.68,134.16,33,30,Winter,S263
T00302,2024-06-06,P1548,Home Women,Clothing,Women,Budget,South,10,476.33,37.53,287.96,4388.0,1508.4,4,95,Autumn,S125
T00303,2024-07-29,P4192,Every Furniture,Home,Furniture,Premium,South,9,80.0,11.16,56.66,619.56,109.62,77,148,Summer,S203
T00304,2024-12-18,P6195,Standard Laptops,Electronics,Laptops,Budget,East,7,136.46,7.15,84.64,905.17,312.69,34,71,Autumn,S279
T00305,2024-07-08,P3600,Lawyer Smartphones,Electronics,Smartphones,Standard,East,6,382.34,43.0,276.12,2036.04,379.32,3,170,Spring,S562
T00306,2024-07-18,P4136,Her Decor,Home,Decor,Budget,West,2,290.65,28.71,151.61,523.88,220.66,18,89,Autumn,S472
T00307,2024-06-18,P1989,Attack Women,Clothing,Women,Premium,North,10,149.38,16.91,82.21,1324.7,502.6,12,171,Autumn,S910
T00308,2025-03-20,P5630,Treat Laptops,Electronics,Laptops,Premium,South,3,48.82,2.99,38.29,137.49,22.62,54,121,Autumn,S556
T00309,2025-04-01,P2835,Science Accessories,Electronics,Accessories,Standard,South,3,223.28,33.69,116.44,568.77,219.45,61,73,Summer,S614
T00310,2024-05-15,P1017,Weight Outdoor,Sports,Outdoor,Budget,East,1,361.19,30.98,203.39,330.21,126.82,63,134,Spring,S717
T00311,2024-11-25,P7120,Live Kids,Clothing,Kids,Budget,South,9,336.54,3.3,196.62,2999.16,1229.58,80,158,Spring,S648
T00312,2025-02-21,P2310,Research Fitness,Sports,Fitness,Premium,North,4,10.33,0.37,8.15,39.84,7.24,9,154,Spring,S140
T00313,2024-07-22,P5219,By Smartphones,Electronics,Smartphones,Standard,South,4,219.27,29.06,146.08,760.84,176.52,57,73,Spring,S618
T00314,2024-11-14,P8545,Information Men,Clothing,Men,Budget,East,9,132.22,26.13,103.89,954.81,19.8,66,97,Spring,S271
T00315,2024-08-12,P5498,Despite Outdoor,Sports,Outdoor,Premium,North,6,250.44,22.34,181.99,1368.6,276.66,11,65,Spring,S850
T00316,2025-01-08,P3725,And Appliances,Home,Appliances,Budget,West,2,435.3,0.2,278.96,870.2,312.28,76,84,Autumn,S967
T00317,2025-03-10,P8991,Direction Women,Clothing,Women,Standard,West,6,343.79,38.29,248.4,1833.0,342.6,43,19,Spring,S409
T00318,2025-01-02,P1913,Child Women,Clothing,Women,Budget,North,6,207.67,8.24,134.42,1196.58,390.06,10,158,Spring,S780
T00319,2024-06-14,P1609,Decade Outdoor,Sports,Outdoor,Standard,West,5,238.93,14.07,151.39,1124.3,367.35,2,166,Spring,S632
T00320,2024-10-30,P4165,Human Kids,Clothing,Kids,Budget,West,8,279.85,2.44,193.05,2219.28,674.88,86,155,Winter,S586
T00321,2024-09-22,P2108,Office Smartphones,Electronics,Smartphones,Budget,South,1,22.42,2.56,14.0,19.86,5.86,32,121,Winter,S866
T00322,2025-03-22,P2491,City Women,Clothing,Women,Premium,North,6,150.06,18.41,80.65,789.9,306.0,52,174,Winter,S996
T00323,2024-06-14,P6084,Pick Women,Clothing,Women,Standard,South,9,344.83,62.72,175.35,2538.99,960.84,61,25,Summer,S203
T00324,2024-11-10,P1149,Choose Outdoor,Sports,Outdoor,Standard,North,4,375.25,67.65,242.77,1230.4,259.32,45,77,Summer,S410
T00325,2024-12-09,P5041,Into Appliances,Home,Appliances,Premium,South,4,124.23,1.24,85.37,491.96,150.48,37,38,Spring,S431
T00326,2025-01-07,P7437,Response Fitness,Sports,Fitness,Premium,West,2,161.96,10.36,87.81,303.2,127.58,59,72,Autumn,S953
T00327,2024-10-16,P7076,Understand Furniture,Home,Furniture,Standard,East,5,290.92,23.93,194.88,1334.95,360.55,0,90,Autumn,S311
T00328,2024-11-23,P6325,Mission Fitness,Sports,Fitness,Budget,North,3,79.06,6.12,57.09,218.82,47.55,5,20,Autumn,S527
T00329,2025-01-23,P9762,Whose Outdoor,Sports,Outdoor,Budget,South,4,264.28,49.64,169.74,858.56,179.6,9,94,Spring,S404
T00330,2025-04-14,P2601,Future Furniture,Home,Furniture,Standard,West,9,145.57,15.73,106.87,1168.56,206.73,83,97,Winter,S559
T00331,2025-03-24,P3269,Moment Appliances,Home,Appliances,Budget,West,3,140.99,0.95,85.79,420.12,162.75,20,164,Winter,S536
T00332,2024-11-14,P4184,Prove Team Sports,Sports,Team Sports,Budget,South,9,20.14,3.76,16.08,147.42,2.7,73,64,Spring,S311
T00333,2025-01-20,P5076,Two Men,Clothing,Men,Standard,West,3,482.71,40.9,341.04,1325.43,302.31,68,106,Spring,S173
T00334,2024-07-22,P1494,Occur Fitness,Sports,Fitness,Budget,South,8,131.17,3.54,89.41,1021.04,305.76,52,9,Winter,S410
T00335,2024-12-27,P8700,Word Accessories,Electronics,Accessories,Budget,West,7,144.09,5.87,75.93,967.54,436.03,19,129,Summer,S722
T00336,2024-07-28,P9492,Act Outdoor,Sports,Outdoor,Budget,East,7,286.08,37.68,151.6,1738.8,677.6,72,163,Spring,S405
T00337,2024-09-14,P7006,Season Women,Clothing,Women,Standard,South,2,133.47,6.19,103.11,254.56,48.34,89,124,Spring,S342
T00338,2025-02-19,P1941,Way Women,Clothing,Women,Premium,North,4,265.47,41.77,150.13,894.8,294.28,86,92,Summer,S679
T00339,2024-09-05,P1889,Television Appliances,Home,Appliances,Budget,East,5,481.21,10.5,380.55,2353.55,450.8,31,124,Summer,S943
T00340,2024-09-06,P6208,Also Decor,Home,Decor,Standard,East,1,246.48,47.14,191.41,199.34,7.93,51,92,Autumn,S808
T00341,2024-11-24,P2363,Choose Laptops,Electronics,Laptops,Premium,North,7,249.32,13.28,176.89,1652.28,414.05,12,65,Spring,S132
T00342,2025-04-09,P1897,Even Men,Clothing,Men,Premium,North,7,424.58,76.64,241.11,2435.58,747.81,27,135,Winter,S852
T00343,2024-12-25,P8969,Step Men,Clothing,Men,Budget,East,10,474.82,61.07,362.23,4137.5,515.2,89,17,Autumn,S703
T00344,2024-07-04,P8520,Thousand Fitness,Sports,Fitness,Premium,South,7,195.48,24.81,121.79,1194.69,342.16,36,87,Autumn,S159
T00345,2024-09-29,P9385,Pass Kids,Clothing,Kids,Budget,East,8,455.1,3.48,268.48,3612.96,1465.12,62,54,Spring,S971
T00346,2024-08-27,P9048,Serious Team Sports,Sports,Team Sports,Budget,South,8,10.03,1.15,5.55,71.04,26.64,92,35,Summer,S351
T00347,2025-02-03,P4078,Surface Laptops,Electronics,Laptops,Standard,West,6,277.84,10.71,211.17,1602.78,335.76,67,121,Summer,S461
T00348,2024-11-03,P3954,Attorney Laptops,Electronics,Laptops,Premium,East,3,281.95,24.03,204.63,773.76,159.87,37,143,Autumn,S365
T00349,2025-03-11,P8264,Become Smartphones,Electronics,Smartphones,Standard,West,8,169.81,4.24,124.55,1324.56,328.16,78,20,Autumn,S708
T00350,2024-11-21,P2058,Trouble Kids,Clothing,Kids,Budget,North,7,22.29,1.34,16.41,146.65,31.78,18,126,Winter,S828
T00351,2025-04-25,P3358,Among Laptops,Electronics,Laptops,Budget,South,4,426.19,43.78,286.25,1529.64,384.64,44,109,Summer,S983
T00352,2024-05-30,P4675,Down Accessories,Electronics,Accessories,Standard,North,3,370.16,50.05,196.19,960.33,371.76,81,99,Summer,S513
T00353,2024-06-24,P8001,Amount Furniture,Home,Furniture,Standard,West,8,62.1,4.88,39.42,457.76,142.4,96,99,Spring,S312
T00354,2024-08-29,P5434,Administration Fitness,Sports,Fitness,Budget,West,10,149.9,14.29,98.11,1356.1,375.0,53,78,Autumn,S821
T00355,2025-02-23,P2220,Three Kids,Clothing,Kids,Standard,East,10,57.98,11.25,45.85,467.3,8.8,96,144,Autumn,S757
T00356,2024-10-26,P4462,Give Team Sports,Sports,Team Sports,Premium,West,2,382.08,63.57,295.3,637.02,46.42,84,22,Winter,S911
T00357,2025-04-04,P5151,College Kids,Clothing,Kids,Standard,North,4,153.41,23.14,80.04,521.08,200.92,86,126,Summer,S254
T00358,2025-03-11,P1784,Church Furniture,Home,Furniture,Standard,East,2,76.8,13.71,57.49,126.18,11.2,3,33,Spring,S850
T00359,2025-04-07,P9181,Reality Team Sports,Sports,Team Sports,Premium,West,2,209.17,38.18,142.43,341.98,57.12,10,144,Spring,S261
T00360,2024-10-30,P6787,Hot Team Sports,Sports,Team Sports,Budget,South,10,67.39,3.7,53.29,636.9,104.0,63,58,Summer,S561
T00361,2024-11-17,P4249,Idea Appliances,Home,Appliances,Premium,South,1,32.12,0.98,25.36,31.14,5.78,90,135,Summer,S805
T00362,2025-04-19,P8672,Next Laptops,Electronics,Laptops,Budget,South,7,32.29,3.52,17.76,201.39,77.07,98,166,Spring,S909
T00363,2024-11-16,P9144,Along Accessories,Electronics,Accessories,Budget,South,1,187.82,13.05,102.96,174.77,71.81,80,123,Winter,S286
T00364,2024-12-13,P9415,Believe Fitness,Sports,Fitness,Budget,West,3,221.12,43.89,111.82,531.69,196.23,13,115,Spring,S194
